Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Pfam_Domains_2019,Myotub-related,1/14,0.2533972701118748,0.5282183171921091,0,0,3.6545929798356975,5.017013490250188,MTMR7
Pfam_Domains_2019,Forkhead,2/49,0.2686280567372928,0.5282183171921091,0,0,2.0230884712947144,2.659203212409765,FOXI2;FOXI1
Pfam_Domains_2019,ARID,1/15,0.2688253935709841,0.5282183171921091,0,0,3.393377253814147,4.457856639200475,ARID3B
Pfam_Domains_2019,OAR,1/15,0.2688253935709841,0.5282183171921091,0,0,3.393377253814147,4.457856639200475,DRGX
Pfam_Domains_2019,Cyt-b5,1/15,0.2688253935709841,0.5282183171921091,0,0,3.393377253814147,4.457856639200475,PGRMC1
Pfam_Domains_2019,EF-hand 6,1/15,0.2688253935709841,0.5282183171921091,0,0,3.393377253814147,4.457856639200475,NOX5
InterPro_Domains_2019,TRAM/LAG1/CLN8 homology domain,1/16,0.283935459225553,0.533048645149859,0,0,3.166990291262136,3.9872671352285822,CERS6
InterPro_Domains_2019,OAR domain,1/16,0.283935459225553,0.533048645149859,0,0,3.166990291262136,3.9872671352285822,DRGX
InterPro_Domains_2019,"Prolyl 4-hydroxylase, alpha subunit",1/16,0.283935459225553,0.533048645149859,0,0,3.166990291262136,3.9872671352285822,P3H2
InterPro_Domains_2019,DnaJ domain,2/50,0.2763121905684987,0.533048645149859,0,0,1.9808394160583944,2.547803052988034,DNAJB1;DNAJB9
InterPro_Domains_2019,Zona pellucida domain,1/17,0.2987340083259169,0.535568177088806,0,0,2.9689016990291264,3.587032097075871,POMZP3
InterPro_Domains_2019,Thyroglobulin type-1,1/17,0.2987340083259169,0.535568177088806,0,0,2.9689016990291264,3.587032097075871,TACSTD2
InterPro_Domains_2019,SPRY domain,3/92,0.295854258716742,0.535568177088806,0,0,1.6030145245272678,1.952292658376241,TRIM6;TRIM4;ASH2L
InterPro_Domains_2019,"Amino acid transporter, transmembrane domain",1/17,0.2987340083259169,0.535568177088806,0,0,2.9689016990291264,3.587032097075871,SLC38A1
InterPro_Domains_2019,S-100,1/17,0.2987340083259169,0.535568177088806,0,0,2.9689016990291264,3.587032097075871,S100A4
InterPro_Domains_2019,Pleckstrin homology domain,7/269,0.3213516281018495,0.5384875100915031,0,0,1.2717162411160832,1.4436768728398313,PHETA2;ARHGAP20;CDC42BPG;PLEKHM2;GAB3;ARHGEF1;SPTBN1
InterPro_Domains_2019,"AGC-kinase, C-terminal",2/55,0.3146025160460658,0.5384875100915031,0,0,1.7935086994445208,2.074094689457102,CDC42BPG;PRKX
InterPro_Domains_2019,B30.2/SPRY domain,3/96,0.3184734717847418,0.5384875100915031,0,0,1.53375295043273,1.7549448170660933,TRIM6;TRIM4;ASH2L
InterPro_Domains_2019,PAS fold,1/19,0.327422053874733,0.5384875100915031,0,0,2.638754045307443,2.9461827600064256,NCOA1
InterPro_Domains_2019,RUN domain,1/19,0.327422053874733,0.5384875100915031,0,0,2.638754045307443,2.9461827600064256,PLEKHM2
InterPro_Domains_2019,"FAD-binding domain, ferredoxin reductase-type",1/19,0.327422053874733,0.5384875100915031,0,0,2.638754045307443,2.9461827600064256,NOX5
InterPro_Domains_2019,GRAM domain,1/18,0.3132274480371527,0.5384875100915031,0,0,2.794117647058824,3.243483521263582,WBP2
InterPro_Domains_2019,SH3 domain,6/225,0.3212116457078273,0.5384875100915031,0,0,1.3037595503348929,1.4806211051896048,CACNB1;CACNB4;PACSIN3;STAM;FNBP1L;PRAM1
InterPro_Domains_2019,Kringle,1/18,0.3132274480371527,0.5384875100915031,0,0,2.794117647058824,3.243483521263582,PIK3IP1
InterPro_Domains_2019,BTB/POZ domain,5/178,0.3071281070506008,0.5384875100915031,0,0,1.3752408477842004,1.6234585244651447,KCTD8;KCNC1;TNFAIP1;ZBTB44;KCTD17
Pfam_Domains_2019,TRAM LAG1 CLN8,1/16,0.283935459225553,0.5482891626424472,0,0,3.166990291262136,3.9872671352285822,CERS6
InterPro_Domains_2019,"LSM domain, eukaryotic/archaea-type",1/20,0.3413239727519089,0.5522233380295112,0,0,2.4997445068983137,2.6870333295541804,SNRPB
InterPro_Domains_2019,Homeobox KN domain,1/20,0.3413239727519089,0.5522233380295112,0,0,2.4997445068983137,2.6870333295541804,MEIS3
